利用日付,利用時間,利用曜日,利用者ID,利用者名,身分,部局,連携用コード,学年,利用装置,判定結果
2016/06/01,12:41:28,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:41:33,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:41:36,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,12:41:44,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:41:44,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,12:41:47,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:41:47,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,12:42:55,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,12:42:55,水曜日,,,大学院生,教育学部,,M1,入館ゲート2,許可
2016/06/01,12:43:07,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:43:16,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:43:20,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:43:22,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:43:24,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:43:29,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:43:31,水曜日,,,学生,経済学部,,1,入館ゲート2,許可
2016/06/01,12:43:34,水曜日,,,学生,法学部,,2,入館ゲート1,許可
2016/06/01,12:43:41,水曜日,,,学生,法学部,入館可,2,入館ゲート1,許可
2016/06/01,12:44:01,水曜日,,,大学院生,理学部,,M1,入館ゲート2,許可
2016/06/01,12:44:14,水曜日,,,学生,経済学部,,4,入館ゲート1,許可
2016/06/01,12:44:27,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:44:31,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:44:40,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:44:43,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,12:44:45,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,12:44:45,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,12:44:47,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,12:44:55,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:45:08,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:45:10,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:45:17,水曜日,,,学生,経済学部,,,入館ゲート2,許可
2016/06/01,12:45:57,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,12:46:07,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:46:26,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:46:26,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:46:29,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,12:46:33,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:46:33,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,12:46:37,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:46:46,水曜日,,,大学院生,情報科学,,M2,入館ゲート2,許可
2016/06/01,12:46:50,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,12:47:07,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:47:19,水曜日,,,学生,文学部,入館可,2,入館ゲート1,許可
2016/06/01,12:47:31,水曜日,,,学生,工学部,,4,入館ゲート1,許可
2016/06/01,12:47:36,水曜日,,,学生,法学部,,2,入館ゲート1,許可
2016/06/01,12:47:36,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,12:47:54,水曜日,,,学生,薬学部,入館可,1,入館ゲート1,許可
2016/06/01,12:47:57,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:48:00,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,12:48:24,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,12:48:25,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:48:26,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,12:48:30,水曜日,,,学生,薬学部,,1,入館ゲート2,許可
2016/06/01,12:48:38,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,12:49:19,水曜日,,,大学院生,教育情報学,,D3,入館ゲート2,許可
2016/06/01,12:49:27,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,12:49:36,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,12:49:36,水曜日,,,学生,文学部,入館可,1,入館ゲート2,許可
2016/06/01,12:49:42,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,12:49:45,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:49:54,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,12:50:02,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,12:50:46,水曜日,,,学生,教育学部,,3,入館ゲート1,許可
2016/06/01,12:51:02,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,12:51:06,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:51:13,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,12:51:13,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,12:51:19,水曜日,,,大学院生,情報科学,,M1,入館ゲート2,許可
2016/06/01,12:51:25,水曜日,,,大学院生,国際文化,,M1,入館ゲート1,許可
2016/06/01,12:51:30,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,12:51:33,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,12:51:35,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,12:51:36,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,12:51:38,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,12:51:46,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:51:51,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,12:52:51,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,12:53:17,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:53:20,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:53:21,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:53:23,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:53:26,水曜日,,,学生,文学部,入館可,4,入館ゲート1,許可
2016/06/01,12:53:30,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:53:32,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:53:33,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:53:35,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,12:53:35,水曜日,,,学生,法学部,,2,入館ゲート2,許可
2016/06/01,12:53:38,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,12:53:38,水曜日,,,学生,薬学部,,1,入館ゲート2,許可
2016/06/01,12:53:42,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,12:54:14,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,12:54:30,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,12:54:35,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,12:55:01,水曜日,,,学生,法学部,入館可,3,入館ゲート2,許可
2016/06/01,12:55:12,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:55:15,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:55:17,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:56:18,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:56:23,水曜日,,,学生,理学部,,1,入館ゲート1,許可
2016/06/01,12:56:24,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,12:56:28,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:56:30,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:56:30,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:56:41,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,12:56:42,水曜日,,,学生,法学部,,2,入館ゲート1,許可
2016/06/01,12:56:49,水曜日,,,学生,工学部,,,入館ゲート2,許可
2016/06/01,12:56:50,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,12:56:50,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:57:02,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,12:57:26,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,12:57:42,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,12:57:47,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,12:57:50,水曜日,,,学生,経済学部,,2,入館ゲート2,許可
2016/06/01,12:57:51,水曜日,,,学生,文学部,入館可,1,入館ゲート1,許可
2016/06/01,12:57:54,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,12:58:07,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,12:58:11,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,12:58:18,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,12:58:18,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,12:58:20,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,12:58:25,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,12:58:39,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,12:58:50,水曜日,,,学生,文学部,,,入館ゲート2,許可
2016/06/01,12:58:53,水曜日,,,学生,文学部,,4,入館ゲート1,許可
2016/06/01,12:59:01,水曜日,,,大学院生,農学部,,M2,入館ゲート2,許可
2016/06/01,12:59:13,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,12:59:28,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,12:59:36,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,12:59:39,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,12:59:46,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,12:59:51,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,12:59:54,水曜日,,,学生,工学部,,1,入館ゲート1,許可
2016/06/01,13:00:00,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,13:00:13,水曜日,,,学生,農学部,,1,入館ゲート2,許可
2016/06/01,13:00:15,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:00:20,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,13:00:20,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,13:00:23,水曜日,,,学生,経済学部,,,入館ゲート1,許可
2016/06/01,13:00:26,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:01:02,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,13:01:13,水曜日,,,学生,教育学部,入館可,4,入館ゲート2,許可
2016/06/01,13:01:24,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,13:01:28,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,13:01:41,水曜日,,,大学院生,法学部,,M2,入館ゲート2,許可
2016/06/01,13:01:52,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,13:01:57,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,13:01:59,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:02:00,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,13:02:08,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,13:02:08,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,13:02:21,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,13:02:54,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:03:01,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,13:03:31,水曜日,,,大学院生,経済学部,,M2,入館ゲート1,許可
2016/06/01,13:03:52,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,13:04:35,水曜日,,,大学院生,教育学部,,D3,入館ゲート1,許可
2016/06/01,13:04:35,水曜日,,,学生,文学部,入館可,4,入館ゲート2,許可
2016/06/01,13:04:41,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:04:54,水曜日,,,学生,農学部,,2,入館ゲート1,許可
2016/06/01,13:04:54,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,13:05:26,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,13:05:27,水曜日,,,学生,法学部,入館可,3,入館ゲート1,許可
2016/06/01,13:06:03,水曜日,,,学生,法学部,,1,入館ゲート1,許可
2016/06/01,13:06:11,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,13:06:17,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:06:24,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,13:06:29,水曜日,,,学生,文学部,,,入館ゲート1,許可
2016/06/01,13:06:35,水曜日,,,学生,工学部,,3,入館ゲート1,許可
2016/06/01,13:06:36,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,13:06:44,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,13:07:01,水曜日,,,学生,文学部,入館可,2,入館ゲート2,許可
2016/06/01,13:07:08,水曜日,,,学生,法学部,,3,入館ゲート2,許可
2016/06/01,13:07:11,水曜日,,,大学院生,文学部,,D3,入館ゲート1,許可
2016/06/01,13:07:31,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,13:07:34,水曜日,,,学生,工学部,入館可,2,入館ゲート2,許可
2016/06/01,13:07:40,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,13:07:52,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,13:07:54,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,13:08:16,水曜日,,,学生,工学部,入館可,3,入館ゲート1,許可
2016/06/01,13:08:17,水曜日,,,学生,工学部,,1,入館ゲート2,許可
2016/06/01,13:08:53,水曜日,,,学生,文学部,,4,入館ゲート2,許可
2016/06/01,13:09:30,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,13:09:34,水曜日,,,学生,文学部,入館可,3,入館ゲート1,許可
2016/06/01,13:09:51,水曜日,,,学生,文学部,入館可,2,入館ゲート1,許可
2016/06/01,13:10:27,水曜日,,,学生,理学部,,4,入館ゲート1,許可
2016/06/01,13:10:58,水曜日,,,大学院生,法学部,,M1,入館ゲート2,許可
2016/06/01,13:11:33,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,13:11:36,水曜日,,,学生,教育学部,入館可,3,入館ゲート2,許可
2016/06/01,13:11:38,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,13:11:42,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,13:11:46,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,13:11:47,水曜日,,,学生,教育学部,,1,入館ゲート1,許可
2016/06/01,13:11:52,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,13:12:01,水曜日,,,大学院生,工学部,,D3,入館ゲート1,許可
2016/06/01,13:13:04,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,13:13:09,水曜日,,,学生,文学部,,1,入館ゲート2,許可
2016/06/01,13:13:27,水曜日,,,学生,教育学部,,3,入館ゲート2,許可
2016/06/01,13:13:54,水曜日,,,学生,文学部,,3,入館ゲート2,許可
2016/06/01,13:14:00,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,13:14:17,水曜日,,,学生,教育学部,,3,入館ゲート1,許可
2016/06/01,13:14:19,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,13:14:21,水曜日,,,学生,文学部,,,入館ゲート1,許可
2016/06/01,13:14:47,水曜日,,,学生,文学部,,3,入館ゲート1,許可
2016/06/01,13:14:47,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,13:14:51,水曜日,,,学生,法学部,,4,入館ゲート2,許可
2016/06/01,13:14:54,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,13:15:03,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,13:15:13,水曜日,,,大学院生,法学部,,M2,入館ゲート2,許可
2016/06/01,13:15:51,水曜日,,,学生,経済学部,,3,入館ゲート1,許可
2016/06/01,13:16:18,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,13:17:24,水曜日,,,大学院生,経済学部,,M1,入館ゲート2,許可
2016/06/01,13:17:28,水曜日,,,学生,農学部,,2,入館ゲート2,許可
2016/06/01,13:17:33,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:17:38,水曜日,,,学生,経済学部,,2,入館ゲート1,許可
2016/06/01,13:17:43,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,13:17:51,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:18:05,水曜日,,,学生,法学部,入館可,2,入館ゲート2,許可
2016/06/01,13:18:34,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,13:19:35,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,13:19:38,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:20:35,水曜日,,,学生,教育学部,入館可,4,入館ゲート2,許可
2016/06/01,13:20:54,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:21:01,水曜日,,,学生,薬学部,,2,入館ゲート2,許可
2016/06/01,13:21:08,水曜日,,,学生,文学部,,1,入館ゲート1,許可
2016/06/01,13:21:18,水曜日,,,学生,文学部,,2,入館ゲート1,許可
2016/06/01,13:21:22,水曜日,,,学生,経済学部,,4,入館ゲート2,許可
2016/06/01,13:21:27,水曜日,,,大学院生,文学部,,M1,入館ゲート1,許可
2016/06/01,13:21:27,水曜日,,,学生,文学部,,2,入館ゲート2,許可
2016/06/01,13:22:17,水曜日,,,学生,教育学部,,4,入館ゲート2,許可
2016/06/01,13:22:32,水曜日,,,大学院生,教育学部,,D2,入館ゲート1,許可
2016/06/01,13:22:41,水曜日,,,学生,理学部,,2,入館ゲート1,許可
2016/06/01,13:23:05,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:23:05,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:24:20,水曜日,,,学生,工学部,,2,入館ゲート1,許可
2016/06/01,13:24:22,水曜日,,,学生,工学部,,2,入館ゲート2,許可
2016/06/01,13:24:33,水曜日,,,学生,理学部,,2,入館ゲート2,許可
2016/06/01,13:25:01,水曜日,,,学生,薬学部,,2,入館ゲート1,許可
2016/06/01,13:25:07,水曜日,,,大学院生,経済学部,,M1,入館ゲート1,許可
2016/06/01,13:25:12,水曜日,,,学生,法学部,,4,入館ゲート1,許可
2016/06/01,13:25:13,水曜日,,,学生,教育学部,,1,入館ゲート2,許可
2016/06/01,13:25:38,水曜日,,,学生,法学部,,3,入館ゲート1,許可
2016/06/01,13:25:56,水曜日,,,学生,理学部,,4,入館ゲート1,許可
2016/06/01,13:26:00,水曜日,,,学生,工学部,,2,入館ゲート1,許可
